query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
Q2480,michael19@example.net,4899275099,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2/4/2025,2/10/2025
Q2481,kathleen98@example.net,7693173,Data Export,Filters not applying in exported data.,Closed,7/12/2025,7/13/2025
Q2482,kpetersen@example.com,977035849,Data Export,Fields are missing in exported report.,Closed,2/4/2025,2/5/2025
Q2483,juanmartinez@example.org,3700998386,Data Export,Time range in export is incorrect.,Closed,4/17/2025,4/22/2025
Q2484,martinjaime@example.org,6207637016,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,3/15/2025,3/23/2025
Q2485,briandavis@example.org,8392757120,Payment Failure,3D secure failed mid-payment.,Closed,2/12/2025,2/14/2025
Q2486,turnermichael@example.net,4855066910,Payment Failure,3D secure failed mid-payment.,Closed,7/25/2025,8/5/2025
Q2487,erika57@example.org,999159415,Billing Problem,Incorrect tax calculations.,Closed,4/27/2025,5/3/2025
Q2488,annaoliver@example.org,8189124271,Subscription Cancellation,Auto-renew not turned off.,Closed,2/9/2025,2/26/2025
Q2489,danajackson@example.net,6683801522,Subscription Cancellation,Need proof of cancellation for records.,Closed,3/20/2025,3/21/2025
Q2490,michaelcastro@example.net,1698190371,Subscription Cancellation,Data wiped immediately after cancel.,Closed,6/1/2025,6/8/2025
Q2491,brenda16@example.com,7365666341,Technical Support,Graphs not rendering properly.,Closed,2/27/2025,3/7/2025
Q2492,beckcolin@example.net,9457139634,Account Suspension,Can I restore my data after suspension?,Closed,5/21/2025,5/28/2025
Q2493,lutzmichael@example.com,2060122708,Billing Problem,Promo code was not applied.,Closed,7/3/2025,7/10/2025
Q2494,carlospratt@example.org,7884634532,Billing Problem,Charged extra on my last invoice.,Closed,5/11/2025,5/17/2025
Q2495,danny01@example.net,8658318533,Data Export,Exported Excel has broken formatting.,Closed,4/20/2025,4/29/2025
Q2496,carl46@example.com,8480016812,Subscription Cancellation,Can’t contact support post cancellation.,Closed,6/22/2025,6/25/2025
Q2497,martinezryan@example.net,2451821634,Account Suspension,Suspension mail was too vague.,Closed,3/12/2025,3/23/2025
Q2498,ctorres@example.net,5252064670,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2/23/2025,3/1/2025
Q2499,mosleyangela@example.org,9657211983,Payment Failure,Bank transaction shows pending.,Closed,2/2/2025,2/14/2025
Q2500,okelly@example.com,3495305267,Subscription Cancellation,Cancel option not visible in settings.,Closed,3/25/2025,4/5/2025
Q2501,richard23@example.com,9640868358,Data Export,Export button missing from UI.,Closed,7/12/2025,7/14/2025
Q2502,diazleslie@example.net,7508029137,Data Export,Can’t schedule data export.,Closed,4/23/2025,5/2/2025
Q2503,vburke@example.com,5101190824,Billing Problem,Charged extra on my last invoice.,Closed,3/31/2025,4/3/2025
Q2504,zharvey@example.net,1616878443,Bug Report,Sidebar collapses on scroll.,Closed,3/15/2025,3/18/2025
Q2505,adamgolden@example.com,8760005534,Technical Support,App crashes after update.,Closed,2/17/2025,2/19/2025
Q2506,donaldmartinez@example.org,5843801550,Data Export,Need export in regional time zone.,Closed,5/19/2025,5/24/2025
Q2507,alexandriawalker@example.org,3879650644,Subscription Cancellation,Still charged after cancellation.,Closed,5/4/2025,5/10/2025
Q2508,hendersonanthony@example.net,8375454880,Account Suspension,Need help lifting restrictions.,Closed,5/20/2025,5/22/2025
Q2509,blakebrown@example.net,9641643895,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,3/24/2025,3/29/2025
Q2510,kathleenrios@example.com,6276424654,Technical Support,Graphs not rendering properly.,Closed,7/9/2025,7/11/2025
Q2511,ryoung@example.net,8037492254,Data Export,Need export in regional time zone.,Closed,2/26/2025,3/7/2025
Q2512,reedleslie@example.net,7960731079,UI Feedback,Dropdowns too close together.,Closed,1/31/2025,2/2/2025
Q2513,kimburnett@example.com,4967683929,Data Export,Exported PDF looks blank.,Closed,4/23/2025,4/29/2025
Q2514,hallsusan@example.net,6538995412,Account Suspension,Unjustified account suspension request.,Closed,4/1/2025,4/9/2025
Q2515,christina69@example.org,9850443836,Data Export,Filters not applying in exported data.,Closed,4/25/2025,4/29/2025
Q2516,twilliams@example.net,8528273896,Login Issue,Forgot my password and reset isn’t working.,Closed,4/4/2025,4/10/2025
Q2517,jenniferjohnson@example.org,3061326283,Data Export,Fields are missing in exported report.,Closed,4/3/2025,4/5/2025
Q2518,fstewart@example.org,6331228488,UI Feedback,Icons not intuitive.,Closed,6/17/2025,6/18/2025
Q2519,contreraskimberly@example.org,8807623548,Feature Request,Please add support for dark mode.,Closed,4/28/2025,4/30/2025
Q2520,umcconnell@example.com,6130892154,Account Suspension,Received policy violation but unclear why.,Closed,4/13/2025,4/24/2025
Q2521,wbowman@example.net,7950961152,Data Export,Filters not applying in exported data.,Closed,6/19/2025,7/6/2025
Q2522,wzuniga@example.org,2561837287,Bug Report,Form validation not working properly.,Closed,4/25/2025,4/26/2025
Q2523,johnsonjeff@example.net,1390314061,Account Suspension,Support says I’m blacklisted — why?,Closed,5/19/2025,5/22/2025
Q2524,emilysmith@example.net,8694714639,Payment Failure,Wrong currency charged.,Closed,3/17/2025,4/2/2025
Q2525,thompsonelizabeth@example.org,3854875765,Account Suspension,Terms of use were unclear.,Closed,2/18/2025,3/1/2025
Q2526,johnjacobs@example.org,55526372,Bug Report,Page crashes on click of ‘submit’.,Closed,5/17/2025,6/4/2025
Q2527,maureenrice@example.org,8641600560,Bug Report,Dropdown not loading values.,Closed,5/2/2025,5/4/2025
Q2528,ramosrobert@example.net,5923438382,Technical Support,Notifications are not working.,Closed,3/9/2025,3/10/2025
Q2529,marco14@example.com,729805511,Payment Failure,Payment failed due to card error.,Closed,4/2/2025,4/4/2025
Q2530,sullivanheather@example.org,8023616807,Account Suspension,Can’t access services due to ban.,Closed,3/11/2025,3/15/2025
Q2531,derekrogers@example.com,2099655364,Technical Support,Feature working on web but not mobile.,Closed,4/27/2025,5/3/2025
Q2532,gpatterson@example.net,1420866695,UI Feedback,Mobile responsiveness needs improvement.,Closed,3/24/2025,4/3/2025
Q2533,brianpierce@example.net,4025797359,Billing Problem,Invoice PDF is missing this month.,Closed,3/16/2025,3/25/2025
Q2534,bobbywise@example.net,2985333597,Bug Report,Exported file missing columns.,Closed,2/23/2025,2/24/2025
Q2535,williamstevens@example.com,6409013201,UI Feedback,Too many clicks to perform actions.,Closed,7/19/2025,7/22/2025
Q2536,qbrown@example.com,6202124901,Data Export,Export email not received.,Closed,3/22/2025,3/28/2025
Q2537,james57@example.com,8783022244,Data Export,Export button missing from UI.,Closed,5/29/2025,6/10/2025
Q2538,jonathansullivan@example.net,3380401719,Data Export,Export email not received.,Closed,7/6/2025,7/18/2025
Q2539,mscott@example.com,7772428032,Login Issue,Unable to login with correct credentials.,Closed,6/22/2025,6/26/2025
Q2540,denise31@example.net,2014414225,Data Export,Export button missing from UI.,Closed,2/6/2025,2/8/2025
Q2541,gcollins@example.net,1669389150,Billing Problem,Incorrect tax calculations.,Closed,2/13/2025,2/17/2025
Q2542,ortizcynthia@example.org,9341998260,Login Issue,Account seems to be disabled.,Closed,4/9/2025,4/11/2025
Q2543,yjones@example.org,9011483924,UI Feedback,Font inconsistent across pages.,Closed,5/12/2025,5/19/2025
Q2544,nicholasgomez@example.net,2774470527,Data Export,Exported PDF looks blank.,Closed,5/10/2025,5/11/2025
Q2545,ashley99@example.net,5872995733,Feature Request,Need voice assistant for dashboard.,Closed,5/3/2025,5/6/2025
Q2546,kdavis@example.org,9868755210,Feature Request,Please add support for dark mode.,Closed,5/30/2025,6/3/2025
Q2547,cmcintosh@example.com,3765309461,Bug Report,Tab focus jumps incorrectly.,Closed,6/7/2025,6/21/2025
Q2548,williamskaren@example.com,9400478052,Billing Problem,Unable to update billing address.,Closed,2/20/2025,2/22/2025
Q2549,salvarez@example.net,9085940021,Subscription Cancellation,Cannot downgrade before cancel.,Closed,6/6/2025,6/11/2025
Q2550,benjaminwilliams@example.net,5465647458,Bug Report,Filter not retaining after refresh.,Closed,5/23/2025,5/24/2025
Q2551,popejonathan@example.net,8181830186,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,7/20/2025,7/25/2025
Q2552,robertwerner@example.com,7677193225,Feature Request,Provide more chart types in dashboard.,Closed,4/25/2025,5/2/2025
Q2553,rebekah75@example.org,9384004169,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,4/9/2025,4/15/2025
Q2554,keithclark@example.net,7724581910,Billing Problem,Refund not credited after 7 days.,Closed,7/21/2025,7/22/2025
Q2555,uquinn@example.org,3881841337,Payment Failure,Payment shows success but app locked.,Closed,5/7/2025,5/17/2025
Q2556,lunacourtney@example.net,5629960581,Feature Request,Please add support for dark mode.,Closed,7/13/2025,7/16/2025
Q2557,chambersdillon@example.org,914661083,Data Export,Need export in regional time zone.,Closed,2/25/2025,2/27/2025
Q2558,pam76@example.net,4684235410,Payment Failure,Payment success mail delayed.,Closed,1/31/2025,2/11/2025
Q2559,tarathomas@example.org,1312026419,Feature Request,Please add support for dark mode.,Closed,5/3/2025,5/5/2025
Q2560,zmann@example.net,8052685622,Bug Report,Page crashes on click of ‘submit’.,Closed,6/20/2025,6/22/2025
Q2561,warejennifer@example.org,6328081592,Feature Request,Add AI auto-suggestions for forms.,Closed,2/25/2025,2/27/2025
Q2562,elizabeth86@example.net,7361791223,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,5/12/2025,5/22/2025
Q2563,ballen@example.net,529133200,Bug Report,Color scheme inconsistent.,Closed,7/1/2025,7/8/2025
Q2564,terrimartin@example.org,8730041734,Login Issue,Redirect loop after logging in.,Closed,7/22/2025,7/29/2025
Q2565,lcohen@example.com,14360490,Bug Report,Search bar resets randomly.,Closed,1/30/2025,2/5/2025
Q2566,fritzkristina@example.net,3683778012,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,7/20/2025,7/23/2025
Q2567,marcbowen@example.net,8452338514,Data Export,Fields are missing in exported report.,Closed,6/25/2025,6/29/2025
Q2568,jennifermendoza@example.net,8812760020,Technical Support,Can’t install latest update.,Closed,6/23/2025,7/4/2025
Q2569,melissa32@example.org,6157655809,Billing Problem,Bill shows usage I didn’t make.,Closed,4/24/2025,4/28/2025
Q2570,hudsonjohn@example.org,9909968534,Login Issue,Two-factor authentication is not sending code.,Closed,3/8/2025,3/15/2025
Q2571,pamela22@example.net,3219929609,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Opened,2/19/2025,
Q2572,jennifer99@example.com,3903747858,Subscription Cancellation,Can’t contact support post cancellation.,Closed,3/8/2025,3/10/2025
Q2573,nholloway@example.net,5050316533,Payment Failure,UPI transaction timed out.,Closed,3/14/2025,3/17/2025
Q2574,hgonzalez@example.net,729112371,Subscription Cancellation,Can’t contact support post cancellation.,Closed,5/1/2025,5/3/2025
Q2575,holly91@example.org,9150609593,UI Feedback,Text is too small on mobile.,Closed,3/12/2025,3/14/2025
Q2576,gabrielle73@example.com,9092429902,Technical Support,White screen on startup.,Closed,6/14/2025,6/22/2025
Q2577,taylorburgess@example.com,9357741597,Feature Request,Need in-app video tutorials.,Closed,6/8/2025,6/12/2025
Q2578,jonathanduncan@example.org,1465782709,Payment Failure,Need GST invoice after payment.,Closed,4/10/2025,4/22/2025
Q2579,vcaldwell@example.org,4825168787,Payment Failure,Wrong currency charged.,Closed,6/11/2025,6/18/2025
Q2580,sharonschultz@example.com,9444536744,UI Feedback,Alignment issues in forms.,Closed,2/20/2025,2/24/2025
Q2581,lsmith@example.net,3480008822,Login Issue,Two-factor authentication is not sending code.,Closed,4/20/2025,4/25/2025
Q2582,maryfoster@example.com,9568968312,Billing Problem,Billed for a cancelled plan.,Closed,6/3/2025,6/10/2025
Q2583,jeffreysnyder@example.org,2679770690,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,4/8/2025,4/11/2025
Q2584,bmorales@example.org,8765537605,Payment Failure,UPI transaction timed out.,Closed,4/13/2025,4/15/2025
Q2585,huntmichael@example.org,6745528431,Technical Support,Slow performance during peak hours.,Closed,6/9/2025,6/12/2025
Q2586,santossherri@example.org,2487563716,Bug Report,Exported file missing columns.,Closed,6/9/2025,6/12/2025
Q2587,jodi48@example.com,1844064816,Technical Support,Slow performance during peak hours.,Closed,5/6/2025,5/7/2025
Q2588,ymoss@example.com,2320184443,Payment Failure,Promo code not working during payment.,Closed,4/1/2025,4/2/2025
Q2589,michellebrown@example.net,4126425502,Feature Request,Include a mobile-first UI option.,Closed,6/14/2025,6/17/2025
Q2590,brian91@example.org,4346457086,UI Feedback,Too many clicks to perform actions.,Closed,6/5/2025,6/13/2025
Q2591,qevans@example.net,2958300046,Login Issue,Account locked after failed attempts.,Closed,6/30/2025,7/4/2025
Q2592,andrew54@example.org,3250684652,Subscription Cancellation,Received cancellation email but charged again.,Closed,3/14/2025,3/22/2025
Q2593,ashley14@example.net,2629165796,Login Issue,Login button is unresponsive.,Closed,7/25/2025,8/2/2025
Q2594,gshea@example.net,9333137658,Login Issue,Redirect loop after logging in.,Closed,3/25/2025,4/1/2025
Q2595,sortiz@example.org,8132844313,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2/12/2025,2/15/2025
Q2596,robertspeter@example.com,5191969173,Login Issue,Captcha keeps looping during login.,Closed,3/25/2025,4/4/2025
Q2597,robert46@example.net,800337591,UI Feedback,Dark mode missing in login.,Closed,6/7/2025,6/15/2025
Q2598,scotttyler@example.com,1510857433,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,7/14/2025,7/23/2025
Q2599,davisnancy@example.com,3662856999,UI Feedback,Font inconsistent across pages.,Closed,7/1/2025,7/3/2025
Q2600,lisa93@example.org,6114968173,Technical Support,Settings not saving properly.,Closed,2/15/2025,2/18/2025
Q2601,anthony00@example.com,392420425,Feature Request,Can you include language translation?,Closed,6/1/2025,6/13/2025
Q2602,gmiller@example.com,3451703411,UI Feedback,Mobile responsiveness needs improvement.,Opened,3/23/2025,
Q2603,bmcpherson@example.org,565589524,Payment Failure,Card declined despite funds.,Closed,2/25/2025,3/1/2025
Q2604,judy42@example.net,5356519573,Data Export,Auto-export not working on Fridays.,Closed,3/10/2025,3/14/2025
Q2605,shieldsmichael@example.com,8636395899,Payment Failure,Need GST invoice after payment.,Closed,6/25/2025,6/28/2025
Q2606,mark15@example.net,6742021408,Feature Request,Suggesting calendar integration.,Closed,7/10/2025,7/16/2025
Q2607,jesusjenkins@example.net,5514600940,Bug Report,Chart not updating after data refresh.,Closed,5/16/2025,6/1/2025
Q2608,brownhector@example.com,6112390667,Technical Support,App crashes after update.,Closed,3/23/2025,3/25/2025
Q2609,elizabeth48@example.com,8366658841,UI Feedback,Table headers not sticky.,Closed,7/16/2025,7/23/2025
Q2610,luisjohnson@example.net,5478136182,Technical Support,Error 500 on accessing dashboard.,Closed,2/23/2025,3/2/2025
Q2611,herrerakim@example.net,3719198549,Login Issue,App logs me out automatically.,Closed,4/25/2025,4/28/2025
Q2612,bishopmelinda@example.com,7827124916,Payment Failure,Payment failed due to card error.,Opened,3/9/2025,
Q2613,justin86@example.org,3615136836,Feature Request,Add AI auto-suggestions for forms.,Closed,4/16/2025,4/25/2025
Q2614,penny71@example.org,7461867968,Account Suspension,Received policy violation but unclear why.,Closed,5/16/2025,5/21/2025
Q2615,zvaughan@example.com,5777857137,Payment Failure,Promo code not working during payment.,Closed,4/16/2025,4/20/2025
Q2616,msanchez@example.org,2331022691,UI Feedback,Too many clicks to perform actions.,Closed,5/6/2025,5/16/2025
Q2617,elizabethwilliams@example.org,7598366050,Bug Report,Date selector not responsive.,Closed,4/14/2025,4/24/2025
Q2618,valenciarobert@example.org,4051675024,Bug Report,Back button doesn’t work.,Closed,7/12/2025,7/14/2025
Q2619,trevor39@example.com,7681440611,Subscription Cancellation,Cannot downgrade before cancel.,Closed,4/2/2025,4/11/2025
Q2620,mary42@example.com,8944592896,Feature Request,Provide more chart types in dashboard.,Closed,4/1/2025,4/7/2025
Q2621,wrightnicole@example.com,9083736179,Data Export,Export feature is not generating files.,Closed,5/27/2025,6/3/2025
